timestamp,attention,meditation,poor_signal,delta,theta,low_alpha,high_alpha,low_beta,high_beta,low_gamma,mid_gamma,command
2026-02-01 17:33:31.122754,69,72,0,1111181,358541,202045,41589,3655,209380,4705,673216,n
2026-02-01 17:33:32.119870,72,74,0,773002,689010,159134,25041,5617,147765,3117,567895,n
2026-02-01 17:33:33.112734,69,68,0,668436,633235,178913,26755,7484,134485,3102,565700,n
2026-02-01 17:33:34.106684,63,63,0,584795,589482,166598,26574,7125,132350,4000,558149,n
2026-02-01 17:33:35.104963,58,61,0,381190,182578,78283,24849,4845,59651,2154,274544,n
2026-02-01 17:33:36.092724,55,63,0,911555,371905,144782,43504,7554,155293,3813,552202,n
2026-02-01 17:33:37.087800,56,67,0,1276650,673069,231837,67076,10726,201577,4304,817787,n
2026-02-01 17:33:38.078993,55,65,0,2218228,766217,300273,84457,13671,299718,6310,1096416,n
2026-02-01 17:33:39.072845,57,65,0,2159598,711679,230206,81328,10051,271258,7420,1070070,n
2026-02-01 17:35:09.460717,34,40,0,771978,184475,76193,125671,21722,130216,3176,587431,n
2026-02-01 17:35:10.454405,52,66,0,260659,161533,29503,77287,5306,78221,1367,275914,n
2026-02-01 17:35:11.449422,53,68,0,250408,174959,28682,74267,5080,76829,1541,274707,n
2026-02-01 17:35:12.444490,58,68,0,314039,202525,6161,92992,5065,78700,2208,280968,n
2026-02-01 17:35:13.435711,62,63,0,325927,198096,7629,92995,5225,78674,1818,283636,n
2026-02-01 17:35:14.426904,59,60,0,381007,169461,7826,95077,5295,78606,1561,283379,n
2026-02-01 17:35:15.420828,59,61,0,313359,337134,12316,63613,2272,78721,1490,268936,n
2026-02-01 17:35:16.412820,58,58,0,435787,445718,13005,96203,3068,116703,1942,403255,n
2026-02-01 17:35:17.409164,59,56,0,869027,563221,35835,105735,4296,160639,3129,539541,n
2026-02-01 17:35:18.399677,59,51,0,684879,353800,26922,88755,2846,122361,2378,406025,n
2026-02-01 17:35:47.205264,38,43,0,470865,373818,19467,171431,6983,129409,1732,453831,n
2026-02-01 17:35:48.200113,53,62,8,507831,362074,19307,169617,6928,132343,1778,458753,n
2026-02-01 17:35:49.192851,49,56,17,162462,295414,18213,82312,5351,87588,1533,284453,n
2026-02-01 17:35:50.186354,47,56,17,470294,294684,6673,131442,1549,89150,1861,288512,n
2026-02-01 17:35:51.157841,47,57,17,454819,323004,6277,125552,1390,91083,1891,284464,n
2026-02-01 17:35:52.172147,47,58,17,440515,307559,4678,119703,1285,95310,1978,284155,n
2026-02-01 17:35:53.168543,47,60,26,259605,303241,8886,171782,4268,77921,1703,288132,n
2026-02-01 17:35:54.138917,47,60,17,495732,332918,15197,226350,8212,112234,1893,433601,n
2026-02-01 17:35:55.153593,51,63,8,742921,352116,16923,242170,9346,150179,2283,566720,n
2026-02-01 17:35:56.146448,60,64,0,560760,213904,10118,122662,6147,114632,1690,414466,n
2026-02-01 17:36:33.892209,39,40,0,1798087,504211,118438,67896,7517,169941,3599,616829,n
2026-02-01 17:36:34.887859,52,56,0,1419887,777034,160857,61137,12478,166233,4381,812568,n
2026-02-01 17:36:35.876103,41,51,0,1229519,746490,159165,57665,13635,155198,4234,802353,n
2026-02-01 17:36:36.872157,45,49,0,1079104,528546,215201,44372,17921,149807,4006,802706,n
2026-02-01 17:36:37.866217,48,53,0,1102888,269724,177991,23772,12131,124539,2602,528206,n
2026-02-01 17:36:38.858402,52,58,0,1000546,392456,210524,44476,22638,183183,4287,793526,n
2026-02-01 17:36:39.851016,56,63,0,386517,312026,108537,39786,14558,118039,3172,524972,n
2026-02-01 17:36:40.843693,57,65,0,404462,257137,110516,36706,14384,114345,3312,518401,n
2026-02-01 17:36:41.838667,58,66,0,558443,259978,146940,34711,14950,73665,2759,499990,n
2026-02-01 17:36:42.811592,53,70,0,834866,311915,373455,38849,17008,176846,4681,755468,n
2026-02-01 17:37:01.702729,38,48,0,1305622,474814,208673,88139,19477,191124,3387,848211,n
2026-02-01 17:37:02.700864,61,75,0,1415215,417539,259490,37007,21496,245892,4064,892779,n
2026-02-01 17:37:03.690058,65,77,0,1294557,646722,309165,40100,27583,336974,6667,1169601,n
2026-02-01 17:37:04.661563,67,72,0,1669383,657291,226206,54525,19880,281735,7086,1147132,n
2026-02-01 17:37:05.678869,69,65,0,1548156,731885,222156,72383,17399,249465,8791,1150576,n
2026-02-01 17:37:06.676229,66,60,0,1712769,897098,229375,98433,15462,292560,7878,1139539,n
2026-02-01 17:37:07.664055,65,53,0,1016312,889516,231615,73990,12017,261780,5430,854878,n
2026-02-01 17:37:08.656649,58,50,0,967532,633309,138802,49206,11166,192959,3132,561276,n
2026-02-01 17:37:09.650428,53,49,0,889905,656319,178983,26469,8802,148765,2558,578440,n
2026-02-01 17:37:10.625242,48,48,0,1066762,663574,340917,28379,9583,206671,3049,868517,n
2026-02-01 17:37:39.447173,41,34,0,1128492,1027418,322076,54109,13169,243871,5816,1140527,n
2026-02-01 17:37:40.444202,58,52,0,1432727,1112432,349864,134465,16997,246097,4867,1142013,n
2026-02-01 17:37:41.435834,59,59,0,1311368,1089756,255333,134544,12716,128147,4094,858139,n
2026-02-01 17:37:42.426058,41,56,0,1404261,723414,127813,141057,15836,143689,3674,855241,n
2026-02-01 17:37:43.423314,27,52,0,1571491,510147,173023,58621,17606,143352,4033,862116,n
2026-02-01 17:37:44.419316,24,50,0,1577209,768031,309581,55680,23532,230165,5239,1162131,n
2026-02-01 17:37:45.410836,27,49,0,1219938,519835,289275,31891,16567,183434,5024,876502,n
2026-02-01 17:37:46.384976,39,55,0,635110,417316,168314,26435,9979,139410,3667,577650,n
2026-02-01 17:37:47.396881,51,61,0,1488214,336699,202779,51580,9782,115364,4663,563375,n
2026-02-01 17:37:48.390425,58,68,0,1939548,497151,280543,48724,14366,137150,5743,845100,n
2026-02-01 17:38:13.221396,31,36,0,776368,190416,39478,57439,6546,105475,3771,504048,n
2026-02-01 17:38:14.218355,53,54,0,1241830,426327,127572,70568,13682,172527,5719,791798,n
2026-02-01 17:38:15.212162,63,56,0,1433806,585648,210308,60906,14650,241261,7111,1035873,n
2026-02-01 17:38:16.201455,67,54,0,1148227,958278,260603,98720,13867,255838,6046,1056210,n
2026-02-01 17:38:17.199315,65,52,0,764680,695919,170118,81635,5919,198770,4315,770651,n
2026-02-01 17:38:18.189774,63,52,0,958331,592673,224406,83992,6848,177060,2737,782777,n
2026-02-01 17:38:19.180353,61,56,0,1133662,205757,183007,27372,7550,109861,1329,523403,n
2026-02-01 17:38:20.177702,59,62,0,1115749,239485,189993,36176,9438,106399,1373,520884,n
2026-02-01 17:38:21.170169,58,71,0,539770,131016,74800,19735,7578,57473,1426,253525,n
2026-02-01 17:38:22.141509,56,78,0,528623,289560,165971,29758,6697,82057,2989,506569,n
