timestamp,attention,meditation,poor_signal,delta,theta,low_alpha,high_alpha,low_beta,high_beta,low_gamma,mid_gamma,command
2026-02-08 14:43:06.927828,35,59,0,1073764,540450,266409,16590,10593,211986,4122,974795,b
2026-02-08 14:43:07.923369,41,70,0,900269,494906,228153,35621,14359,194257,4819,954977,b
2026-02-08 14:43:08.914188,48,79,0,805929,564373,210975,29323,8556,202851,3661,958721,b
2026-02-08 14:43:09.908985,50,81,0,800868,342005,225613,24788,6954,195134,4179,935946,b
2026-02-08 14:43:10.898748,51,79,0,1010391,487360,246824,10371,4953,187913,6756,933685,b
2026-02-08 14:43:29.771990,24,48,0,1605185,417785,217709,18157,12748,173160,3316,694005,b
2026-02-08 14:43:30.765692,38,71,0,1244894,268582,156768,22215,13544,121365,3147,596624,b
2026-02-08 14:43:31.760714,39,74,0,1469345,412465,206862,25610,14458,169482,4945,778971,b
2026-02-08 14:43:32.728125,46,76,0,1035647,412075,157622,28284,9595,172351,4791,766125,b
2026-02-08 14:43:33.745741,49,77,0,883714,459397,184143,12106,8660,195055,4460,754475,b
2026-02-08 14:43:34.739601,53,74,0,732859,342425,137858,8668,8465,187871,3172,763853,b
2026-02-08 14:43:35.734368,59,69,0,433494,267464,140882,9723,4926,166737,3051,768718,b
2026-02-08 14:43:36.727076,64,67,0,462254,272535,168148,28175,7828,156954,3125,775606,b
2026-02-08 14:43:37.719695,66,69,0,991099,256598,213237,40177,7731,161444,3405,771586,b
2026-02-08 14:43:38.713404,66,76,0,1105572,263066,163118,42373,8435,180187,4122,774618,b
2026-02-08 14:44:12.485055,27,39,0,934218,331493,192361,70138,20189,138014,4894,744144,b
2026-02-08 14:44:13.478615,44,60,0,921994,468966,153421,11024,9999,165545,4443,686624,b
2026-02-08 14:44:14.471385,55,54,0,1119762,458638,140179,14721,11963,174595,3876,692888,b
2026-02-08 14:44:15.466370,55,53,0,872775,724295,60831,10377,11886,163858,3162,712876,b
2026-02-08 14:44:16.457892,54,44,0,520885,541219,116349,21813,6224,157991,2596,707289,b
2026-02-08 14:44:17.452627,50,40,0,474060,479595,97750,18669,4593,118579,2091,532273,b
2026-02-08 14:44:18.444866,46,38,0,507378,256218,129787,36713,10022,124597,2854,520492,b
2026-02-08 14:44:19.436903,46,44,0,439051,165720,68898,24106,9022,87955,1986,346213,b
2026-02-08 14:44:20.431192,53,60,0,256297,143801,57511,23570,8551,85962,2301,344863,b
2026-02-08 14:44:21.424915,63,68,0,247224,143539,107615,6190,2313,98881,1519,348337,b
2026-02-08 14:44:57.186742,37,35,0,453666,318051,51666,15389,6408,81353,1918,507641,b
2026-02-08 14:44:58.175755,59,48,0,504039,323209,21599,14840,6715,78892,1854,500410,b
2026-02-08 14:44:59.168264,56,31,0,690857,192311,53293,16080,7135,87138,2299,511392,b
2026-02-08 14:45:00.142317,55,28,0,620477,290224,71999,13124,8467,117647,1893,527475,b
2026-02-08 14:45:01.156247,54,29,0,662650,375612,144998,12987,9877,137301,2881,700687,b
2026-02-08 14:45:02.128261,56,36,0,390502,333846,113284,9625,7489,100067,2156,529865,b
2026-02-08 14:45:03.147671,56,47,0,413871,310582,99395,5111,4577,94198,2813,525844,b
2026-02-08 14:45:04.137077,51,47,0,457575,448159,44654,9637,3259,119772,3005,518895,b
2026-02-08 14:45:05.109304,48,43,0,899774,609262,83572,12239,3892,148642,3794,680848,b
2026-02-08 14:45:06.124319,43,35,0,715884,791211,63041,9518,2778,145018,3521,680058,b
2026-02-08 14:48:08.897769,47,42,0,368433,151178,92173,11249,6939,79127,2185,368839,b
2026-02-08 14:48:09.887330,70,64,0,431405,224445,78115,15128,9943,114835,2745,477441,b
2026-02-08 14:48:10.882335,77,58,0,931609,230336,73705,11654,8996,118176,2776,481747,b
2026-02-08 14:48:11.871172,76,59,0,1017570,349237,27940,9393,6306,135826,2049,475261,b
2026-02-08 14:48:12.868390,78,52,0,991745,238991,43779,5795,5127,108666,1891,474916,b
2026-02-08 14:48:13.860920,82,49,0,952581,655065,34622,6318,9878,247872,5641,940695,b
2026-02-08 14:48:14.854733,84,39,0,791117,550158,47485,16447,10965,231799,7271,936432,b
2026-02-08 14:48:15.849701,86,36,0,720888,649713,32407,17008,10332,263559,7998,932437,b
2026-02-08 14:48:16.840635,88,35,0,298378,241004,59815,30254,9343,99756,4689,467774,b
2026-02-08 14:48:17.834937,82,39,0,178079,206060,47064,20358,8008,78360,2419,351839,b
2026-02-08 14:48:36.709023,53,50,0,837128,276786,360296,26365,21849,193564,6879,1099400,b
2026-02-08 14:48:37.700140,82,72,0,537861,255898,103701,16385,13577,87920,2737,527759,b
2026-02-08 14:48:38.696310,84,66,0,578909,281864,113476,14068,13161,86076,2366,527556,b
2026-02-08 14:48:39.687889,72,65,9,590482,356090,64495,9784,8346,109833,1805,523678,b
2026-02-08 14:48:40.681592,64,63,9,585823,335080,64480,5610,3509,145910,1833,524454,b
2026-02-08 14:48:41.675866,60,63,9,484346,340139,60081,6350,3773,142606,2010,524283,b
2026-02-08 14:48:42.665314,62,61,0,431092,263463,73633,9538,3172,126302,2516,532325,b
2026-02-08 14:48:43.659078,69,59,0,407113,248217,53823,20306,5683,90648,1940,533943,b
2026-02-08 14:48:44.655350,74,55,0,569936,193319,103864,18250,6766,69070,2040,533462,b
2026-02-08 14:48:45.652716,69,58,0,1174772,275067,143801,35135,15440,127386,5245,1040887,b
2026-02-08 14:48:59.551894,52,40,0,1060193,343626,270411,24917,22558,116138,3578,926621,b
2026-02-08 14:49:00.549116,66,66,0,1061282,976051,276013,25144,20383,204160,5458,1420813,b
2026-02-08 14:49:01.539387,39,70,0,1061302,975786,264169,28660,20725,208505,5437,1419755,b
2026-02-08 14:49:02.509131,32,68,0,642960,770477,19530,12760,10100,174257,3723,906499,b
2026-02-08 14:49:03.527968,39,57,0,359117,123462,58541,13470,5821,78450,2049,390538,b
2026-02-08 14:49:04.519589,58,53,0,356207,147983,81513,12311,6405,95134,2476,521124,b
2026-02-08 14:49:05.493046,75,54,0,979399,374114,270161,19362,21664,161930,6356,994676,b
2026-02-08 14:49:06.485703,80,62,0,897350,527558,275296,23670,25426,168092,6344,996982,b
2026-02-08 14:49:07.477000,71,74,0,883267,525677,251748,21840,24267,154078,5882,866461,b
2026-02-08 14:49:08.491996,58,72,0,661043,270467,70501,13317,9828,78836,1848,385172,b
2026-02-08 14:49:52.197894,31,52,0,552645,89484,84449,5023,9588,58836,2050,338847,b
2026-02-08 14:49:53.193699,41,80,0,1105218,159579,158162,28414,13261,111843,3201,719054,b
2026-02-08 14:49:54.189139,35,81,0,927110,126788,125230,27889,13496,106593,3831,713451,b
2026-02-08 14:49:55.177070,38,88,0,942620,132894,147568,29285,15153,119145,4388,813529,b
2026-02-08 14:49:56.173825,46,90,0,470245,81145,73999,12381,7491,66409,2368,394599,b
2026-02-08 14:49:57.165078,53,88,0,1097116,477820,182526,53941,22640,148606,9204,784967,b
2026-02-08 14:49:58.160096,57,85,0,1084851,477257,154281,53483,21241,141714,8448,688531,b
2026-02-08 14:49:59.152665,61,77,0,1058193,498094,223181,65396,33863,184467,11419,1091727,b
2026-02-08 14:50:00.144164,64,70,0,403455,154443,83039,22203,16704,119399,3805,703264,b
2026-02-08 14:50:01.116427,68,59,0,1352110,348704,373291,36394,30739,238466,7517,1181968,b
